0.00143472,0.000860215,0.000872727,0.000867428,0.001274427,0.001418239,0.001698754,0.001145311,0.00114646,0.001846329,0.001688951,0.001712818,0.001846329,0.001124543,0.00113588,0.001284063,0.001701645,0.000866927,0.001126126,0.001270648
0.001038667,0.001088139,0.001611069,0.001712247,0.001705919,0.001466414,0.00194138,0.001196917,0.001420051,0.001286449,0.001139439,0.00104142,0.001381018,0.001364642,0.001472964,0.001088242,0.00132903,0.001231061,0.001189457,0.001380821
0.001454525,0.001564856,0.001401361,0.001484866,0.001343241,0.001460941,0.001537498,0.001537498,0.001336138,0.001419849,0.001449687,0.001057203,0.0012783,0.001309758,0.001223259,0.001365071,0.001338802,0.001423771,0.001423771,0.001534047
0.034947497,0.001204377,0.053143636,0.040428959,0.159778605,0.00116208,0.102910879,0.040428959,0.082598334,0.001364284,0.002958037,0.030797065,0.001306016,0.138321533,0.204251746,0.001123871,0.135652457,0.001563928,0.036680244,0.00116208
0.050904554,0.012645793,0.001535632,0.040903508,0.051192046,0.101523837,0.040415601,0.016606022,0.001494875,0.00193473,0.043415604,0.070812205,0.027655854,0.002228243,0.001608694,0.017753165,0.015761228,0.115361349,0.067964614,0.070320708
